dialogue_id,turn_id,speaker,text,emotion,emotion_ring,scenario,sarcasm_flag,emotion_cause,sentiment_polarity,utterance_word_count,inter_annotator_agreement,confidence_score,topic,emotion_shift,input_ids,attention_mask,split
D0088,8,Traveller_2,Maybe that is precisely what awe actually is — emotion that exceeds the usual labels entirely.,awe,dyadic,travel,False,attempting to define the experience through experience,positive,16,0.7,0.58,awe_landscape,False,"[101, 2672, 2008, 2003, 10785, 2054, 15180, 2941, 2003, 1517, 7603, 2008, 23651, 1996, 5156, 10873, 4498, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0089,1,Traveller_1,The boat engine cut out completely twenty miles offshore with absolutely no phone signal.,terror,intense,travel,False,ocean breakdown with complete communication failure,negative,14,0.93,0.86,terror_travel,False,"[101, 1996, 4049, 3194, 3013, 2041, 3294, 3174, 2661, 12195, 2007, 7078, 2053, 3042, 4742, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0089,2,Traveller_2,How many people were on the boat and what were the sea conditions when it happened. 💡,interest,mild,travel,False,assessing severity of situation,positive,17,0.72,0.63,terror_travel,True,"[101, 2129, 2116, 2111, 2020, 2006, 1996, 4049, 1998, 2054, 2020, 1996, 2712, 3785, 2043, 2009, 3047, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0089,3,Traveller_1,Four of us and the sea was becoming noticeably rougher approximately every twenty minutes.,terror,intense,travel,False,conditions deteriorating while stranded,negative,14,0.93,0.78,terror_travel,True,"[101, 2176, 1997, 2149, 1998, 1996, 2712, 2001, 3352, 25327, 5931, 2121, 3155, 2296, 3174, 2781, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0089,4,Traveller_2,Was there anyone in the group who managed to maintain composure through it. 🧐,interest,mild,travel,False,asking about group dynamics under pressure,positive,14,0.72,0.61,terror_travel,True,"[101, 2001, 2045, 3087, 1999, 1996, 2177, 2040, 3266, 2000, 5441, 23619, 2083, 2009, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0089,5,Traveller_1,The guide was completely extraordinary — calm and systematic while the rest of us were not.,admiration,intense,travel,False,professional calm admired under genuine danger,positive,16,0.92,0.89,terror_travel,True,"[101, 1996, 5009, 2001, 3294, 9313, 1517, 5475, 1998, 11778, 2096, 1996, 2717, 1997, 2149, 2020, 2025, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0089,6,Traveller_2,What eventually got you all back to shore safely.,interest,mild,travel,False,,positive,9,0.72,0.64,terror_travel,True,"[101, 2054, 2776, 2288, 2017, 2035, 2067, 2000, 5370, 9689, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0089,7,Traveller_1,A passing fishing vessel spotted our signal mirror at dusk — one hour before complete darkness. 🌟,amazement,intense,travel,False,rescue by fortunate chance at critical last moment,positive,17,0.85,0.76,terror_travel,True,"[101, 1037, 4458, 5645, 6258, 7282, 2256, 4742, 5259, 2012, 18406, 1517, 2028, 3178, 2077, 3143, 4768, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0089,8,Traveller_2,I feel a visceral response just listening to this and I was not even present for it. 🙌,awe,dyadic,travel,False,empathetic awe at survival account,positive,18,0.7,0.63,terror_travel,True,"[101, 1045, 2514, 1037, 25292, 19357, 2140, 3433, 2074, 5962, 2000, 2023, 1998, 1045, 2001, 2025, 2130, 2556, 2005, 2009, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0090,1,Traveller,I did not understand the specific custom but I followed my host's guidance without any question. 🏳️,submission,dyadic,travel,False,cultural deference in genuinely unfamiliar context,neutral,17,0.65,0.56,submission_culture,False,"[101, 1045, 2106, 2025, 3305, 1996, 3563, 7661, 2021, 1045, 2628, 2026, 3677, 1005, 1055, 8606, 2302, 2151, 3160, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0090,2,Friend,What was the custom that you were following so carefully. 🧐,interest,mild,travel,False,,positive,11,0.72,0.67,submission_culture,True,"[101, 2054, 2001, 1996, 7661, 2008, 2017, 2020, 2206, 2061, 5362, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0090,3,Traveller,You remove your shoes and accept tea before any conversation of real substance begins. 👍,acceptance,mild,travel,False,cultural norm described with respect,positive,15,0.8,0.78,submission_culture,True,"[101, 2017, 6366, 2115, 6007, 1998, 5138, 5572, 2077, 2151, 4512, 1997, 2613, 9415, 4269, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0090,4,Friend,And did that feel natural to you or did you have to consciously work to adapt to it. 💡,interest,mild,travel,False,exploring quality of cultural adaptation,positive,19,0.72,0.58,submission_culture,True,"[101, 1998, 2106, 2008, 2514, 3019, 2000, 2017, 2030, 2106, 2017, 2031, 2000, 24447, 2147, 2000, 15581, 2000, 2009, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0090,5,Traveller,Entirely conscious — every instinct said move to the point but I submitted to their pace.,submission,dyadic,travel,False,deliberate suppression of own cultural defaults,neutral,16,0.65,0.53,submission_culture,True,"[101, 4498, 9715, 1517, 2296, 12753, 2056, 2693, 2000, 1996, 2391, 2021, 1045, 7864, 2000, 2037, 6393, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0090,6,Friend,What happened when you genuinely let go of your urgency and followed their rhythm. 💡,interest,mild,travel,False,,positive,15,0.72,0.64,submission_culture,True,"[101, 2054, 3047, 2043, 2017, 15958, 2292, 2175, 1997, 2115, 19353, 1998, 2628, 2037, 6348, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0090,7,Traveller,The conversation we eventually had was the most substantive I have ever had with a stranger. 🎇,amazement,intense,travel,False,yielding producing significantly better outcome than rushing,positive,17,0.85,0.84,submission_culture,True,"[101, 1996, 4512, 2057, 2776, 2018, 2001, 1996, 2087, 27737, 1045, 2031, 2412, 2018, 2007, 1037, 7985, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0090,8,Friend,Your submission to their rhythm produced something your rhythm never would have generated. 🛡️,trust,primary,travel,False,insight into concrete value of cultural deference,positive,14,0.85,0.83,submission_culture,True,"[101, 2115, 12339, 2000, 2037, 6348, 2550, 2242, 2115, 6348, 2196, 2052, 2031, 7013, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0091,1,Traveller_1,I watched forty tourists photograph a sacred site while someone was actively praying there. 🚫,disapproval,dyadic,travel,False,tourists disrespecting active place of worship,negative,15,0.72,0.59,disapproval_tourism,False,"[101, 1045, 3427, 5659, 9045, 9982, 1037, 6730, 2609, 2096, 2619, 2001, 8851, 14488, 2045, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0091,2,Traveller_2,Did anyone from the group say anything at all to them about it.,interest,mild,travel,False,,positive,13,0.72,0.67,disapproval_tourism,True,"[101, 2106, 3087, 2013, 1996, 2177, 2360, 2505, 2012, 2035, 2000, 2068, 2055, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0091,3,Traveller_1,A local guide asked them quietly to stop and three of them turned their cameras on him.,loathing,intense,travel,False,redirected violation producing worse secondary violation,negative,17,0.92,0.91,disapproval_tourism,True,"[101, 1037, 2334, 5009, 2356, 2068, 5168, 2000, 2644, 1998, 2093, 1997, 2068, 2357, 2037, 8629, 2006, 2032, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0091,4,Traveller_2,Using the camera to document being challenged rather than to comply — that is a specific awful. 🤮,disgust,primary,travel,False,weaponising documentation against protector,negative,18,0.87,0.79,disapproval_tourism,True,"[101, 2478, 1996, 4950, 2000, 6254, 2108, 8315, 2738, 2084, 2000, 14037, 1517, 2008, 2003, 1037, 3563, 9643, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0091,5,Traveller_1,I have been to many countries and that was the most openly disrespectful thing I have witnessed. 👎,disapproval,dyadic,travel,False,behaviour judged against broad comparative standard,negative,18,0.72,0.68,disapproval_tourism,True,"[101, 1045, 2031, 2042, 2000, 2116, 3032, 1998, 2008, 2001, 1996, 2087, 10132, 4487, 21338, 2229, 5051, 6593, 3993, 2518, 1045, 2031, 9741, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0091,6,Traveller_2,Tourism without genuine consent to the culture it visits is simply extraction with a camera. 💅,contempt,dyadic,travel,False,structural critique of exploitative tourism,negative,16,0.75,0.65,disapproval_tourism,True,"[101, 6813, 2302, 10218, 9619, 2000, 1996, 3226, 2009, 7879, 2003, 3432, 14676, 2007, 1037, 4950, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0091,7,Traveller_1,I wrote a formal complaint to the tour operator but my expectations for response are very low. 😞,sadness,primary,travel,False,formal action taken with realistic low expectations,negative,18,0.9,0.85,disapproval_tourism,True,"[101, 1045, 2626, 1037, 5337, 12087, 2000, 1996, 2778, 6872, 2021, 2026, 10908, 2005, 3433, 2024, 2200, 2659, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0092,1,Developer_2,That is the only metric they actually measure — you are making precisely the right decision. 🙏,trust,primary,technology,False,validation of aggressive market response,positive,17,0.85,0.77,aggressiveness_tech,False,"[101, 2008, 2003, 1996, 2069, 12046, 2027, 2941, 5468, 1517, 2017, 2024, 2437, 10785, 1996, 2157, 3247, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0093,1,Manager,I have scheduled a pre-meeting to discuss the agenda for our actual strategy meeting tomorrow. 🥱,boredom,mild,workplace,False,excessive meetings scheduled,negative,16,0.74,0.62,sarcasm_efficiency,False,"[101, 1045, 2031, 5115, 1037, 3653, 1011, 3116, 2000, 6848, 1996, 11376, 2005, 2256, 5025, 5656, 3116, 4826, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0093,2,Employee,"Oh, fantastic — because what my calendar really lacked was a nested hierarchy of administrative overhead. 🤨",contempt,dyadic,workplace,True,sarcastic response to meeting about a meeting,negative,17,0.75,0.62,sarcasm_efficiency,True,"[101, 2821, 1010, 10392, 1517, 2138, 2054, 2026, 8094, 2428, 10858, 2001, 1037, 9089, 2098, 12571, 1997, 3831, 8964, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0093,3,Manager,We need to ensure every stakeholder is perfectly aligned before we open the main discussion.,trust,primary,workplace,False,manager justifying the extra meeting,positive,15,0.85,0.76,sarcasm_efficiency,True,"[101, 2057, 2342, 2000, 5676, 2296, 8406, 14528, 2003, 6669, 13115, 2077, 2057, 2330, 1996, 2364, 6594, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
